recipe_id,totalCO2,greennessD
18872,5.8024,3
291860,3.85671035,3
106618,17.541633999999995,2
189447,1.080165,4
21737,1.4156062,4
72321,8.892924,2
18265,5.2976152,3
49465,6.20941125,3
31300,1.9121618,4
27774,4.63834935,3
232928,2.7331586666666663,4
68955,2.1250091666666666,4
69475,1.1364,4
117404,4.8647835,3
194297,3.3686860000000003,3
67493,1.437428,4
45637,10.074594500000002,2
29785,3.6912405,3
238159,2.320352,4
245624,1.263197,4
28916,1.4651862,4
42094,1.5033954,4
6919,1.17076435,4
102617,2.3660400333333333,4
189795,2.7350177866666665,4
190639,2.1972466,4
131971,6.9264086,3
234672,8.470974049999999,2
32646,2.3072018,4
93114,1.6321104,4
18185,1.0,5
150863,21.8583485,2
601,11.166759,2
97428,6.576689900000001,3
35568,2.3984182,4
208583,63.83288999999999,1
49189,1.376552,4
29413,2.0188492,4
184676,8.698776800000001,2
13661,3.9147646,3
21148,1.516544,4
135116,5.7589395,3
35475,1.852742,4
31559,5.401432,3
42260,10.697829,2
33767,9.6717553,2
46959,5.825987866666666,3
61621,12.1138422,2
28559,6.775165100000001,3
95823,5.0281495000000005,3
302003,1.2306765999999998,4
326705,19.820746000000003,2
135070,3.222204,3
149886,1.174288,4
218584,4.5039354,3
62994,2.180839,4
110071,1.589664,4
3451,1.534086,4
216207,1.8926156,4
428116,3.650756,3
163220,1.0769035,4
225455,3.91767525,3
190932,1.191676875,4
32576,32.35828,1
231632,40.62624520000001,1
39097,1.5198985,4
102338,7.527565999999999,3
99061,6.813865,3
27221,9.1596745,2
115110,6.60702495,3
63718,1.087389,4
93190,2.501071,4
214985,1.838724,4
9168,7.927260799999999,3
178437,1.66876916,4
31088,1.123722,4
87959,2.091097,4
152207,20.364345866666664,2
103746,1.1134,4
105726,2.227044,4
125305,3.869903,3
108512,1.101958,4
362382,2.332234,4
19717,4.433245166666667,3
193945,125.92963675,0
22941,1.73088585,4
62605,2.1045795500000004,4
21886,32.369627,1
26979,3.8779416,3
107786,23.4819216,2
424933,1.776576675,4
104227,2.0139778,4
140936,2.99817,3
52420,5.707225,3
193370,3.630822,3
55267,5.54244125,3
30724,6.8114011,3
52545,6.157,3
41169,2.9671786,3
109685,1.105915,4
36869,1.242476666666667,4
31025,2.090407,4
348190,7.8117278,3
89124,6.202643266666667,3
146339,13.84265575,2
114558,9.403719,2
16235,3.08158597,3
13546,1.00502044,4
160384,8.719664700000001,2
167202,1.162602,4
110397,1.7892675,4
59336,1.1288184,4
268331,1.3548575,4
167476,1.7145932,4
88333,15.12377335,2
28149,7.320967,3
109423,3.4219052,3
17002,3.8654363,3
84867,2.5665555,4
7883,1.992785,4
225839,5.902141,3
147211,4.6235800000000005,3
55796,20.896615,2
123468,2.6704765,4
119373,1.0741422,4
15477,4.13202,3
94993,6.1568356600000005,3
55768,2.59074375,4
95032,4.730905000000001,3
186785,5.3050690000000005,3
96431,34.950283,1
75568,2.5363652,4
232433,2.3450363333333337,4
53730,4.813208,3
57505,27.8422126,1
145464,1.18777732,4
281139,1.7915046666666667,4
18831,1.2035545333333333,4
99354,6.870369999999999,3
82879,3.3411351,3
18095,2.0486854266666663,4
21151,1.1634535,4
11808,2.2477292,4
16705,1.125,4
245490,3.618487,3
17253,2.4006735,4
55779,6.3337659,3
19957,4.402713,3
178302,2.3027099,4
39880,1.031698,4
147326,3.4520575,3
47090,1.21895944,4
47644,12.05736,2
61040,7.937191299999999,3
224390,1.954836,4
182403,10.6963134,2
25556,6.257078600000001,3
295459,1.7036893333333332,4
30812,32.349002,1
44990,96.22077629999998,0
26389,5.159306,3
66941,10.683388,2
23257,3.4717204,3
115026,15.7345346,2
35932,1.100438,4
47488,8.1211398,3
103152,2.5160050000000007,4
70026,1.338053,4
519,4.239757749999999,3
15522,2.11844552,4
171945,4.9886885,3
71871,5.8002232,3
23195,7.713912,3
40340,4.640458000000001,3
106996,1.9619089866666668,4
69281,1.5635955,4
113153,1.058330325,4
132546,10.992470166666664,2
193358,10.729461999999998,2
34396,10.589394916666665,2
70923,4.5611335,3
87612,3.640602333333333,3
343008,35.048724,1
96253,5.265173199999999,3
32880,2.877888,3
64721,1.1660252,4
84268,3.5571710000000003,3
121031,1.14470815,4
163666,3.76869975,3
23319,1.800173,4
200524,2.254432,4
4571,2.4488190000000003,4
108852,3.9053968,3
164937,7.152393,3
1236,18.004489749999998,2
101814,2.2139201,4
334528,1.3581358,4
63244,1.90144391,4
64708,1.601088,4
16489,8.59028,2
263405,3.8494115,3
57797,13.13194424,2
99361,2.26175325,4
18200,2.25199716,4
26442,2.876860333333333,3
16008,3.3963761666666668,3
168156,4.50650675,3
25961,38.3665105,1
77403,25.5633942,1
12194,5.131273875,3
94991,1.202842,4
191225,1.7303915666666665,4
243419,4.874967933333334,3
41992,4.840758166666667,3
42780,1.014088,4
20287,1.6042685,4
25730,1.578039,4
64648,1.154331,4
91301,3.0312015000000003,3
95587,33.6537762,1
61380,9.017428,2
96042,1.5084525,4
124176,3.549021333333333,3
84247,6.39302775,3
50774,3.86124635,3
71501,125.89484658333332,0
88694,126.6422396,0
9836,7.642267,3
57666,38.591537,1
28094,3.2427749,3
68470,1.2386965,4
52376,8.044709600000001,3
66947,5.6546035,3
185381,36.030517,1
26773,1.203145,4
104150,2.0195685,4
54393,6.543667200000001,3
109607,1.3823652,4
24154,1.384212,4
354876,1.227498,4
114102,1.194654,4
4684,1.6633490000000002,4
32731,36.8508105,1
186437,1.4246755,4
182171,5.713440500000001,3
20099,8.241656500000001,2
19654,2.338617,4
17113,3.1791456,3
114514,30.335291750000003,1
23113,3.1394678000000003,3
20786,4.5247712,3
113772,64.7992325,1
160390,4.406598,3
101673,1.152995,4
305558,1.734361,4
324890,3.678106,3
203925,1.0259265,4
176403,3.9959735,3
12399,10.903474000000005,2
103966,2.54656,4
86055,2.5439657,4
101391,60.3531065,1
31564,1.490721875,4
5277,10.339285000000002,2
27733,3.90661975,3
169727,3.90699175,3
63355,49.61554455,1
50767,3.9232007,3
57130,172.638456,0
20689,9.828594666666667,2
16746,2.9602975,3
4007,6.647864,3
46059,1.886283,4
90086,1.164737675,4
11476,1.3991592,4
83437,1.5220272,4
21387,2.7591086,4
232735,1.3570879,4
27570,4.0963131,3
36346,10.6624328,2
226218,37.071442875,1
82925,2.0348626333333333,4
85957,4.6894042,3
46922,64.678898,1
28667,32.662565,1
20537,2.453367,4
76491,1.7107393333333334,4
158611,16.2697872,2
47413,6.9288665,3
109872,1.25051415,4
30745,6.9538720000000005,3
257404,9.463952,2
45668,10.570957775,2
254025,1.333024,4
102335,15.675466000000002,2
111257,32.121058500000004,1
77960,3.342507,3
20159,1.080586,4
86096,7.073718400000001,3
35547,4.7576486,3
337063,3.487609141666667,3
112809,32.729850666666664,1
178556,3.7364049875,3
54184,32.322734000000004,1
79431,3.7252144,3
101101,1.3371676,4
204740,2.364292,4
50385,12.445791,2
225300,3.55478925,3
100365,1.3867741999999998,4
54259,35.399392,1
356560,64.716306,1
47844,9.650684,2
14453,7.0565866,3
21256,12.3525238,2
73264,2.7924663,4
50719,2.990088,3
338611,7.161108,3
130464,1.416928,4
173284,2.447059666666666,4
9782,5.75116035,3
64468,2.1908140000000005,4
18412,1.2939915,4
224691,1.39004795,4
225964,4.398334875,3
336205,6.812535826666666,3
58213,6.219939999999999,3
116119,1.4798695,4
74730,1.7058840000000002,4
48013,6.135864000000001,3
75758,12.63898,2
134051,2.014889333333333,4
10205,2.0648547,4
76003,5.4961392,3
97085,9.0398065,2
66292,7.710409274999999,3
27943,3.289974,3
325034,2.8438292,4
117031,6.5909208,3
259057,1.0937441666666663,4
27000,4.6690724,3
108383,3.0586051000000003,3
178820,3.174644,3
45620,2.7832792,4
110479,1.963305,4
56523,3.279904,3
88386,8.479506,2
10190,11.0664139,2
188992,9.2293463,2
117776,3.2009583,3
15060,5.739517599999999,3
12877,19.546589,2
38523,1.4970226666666666,4
52937,2.62729,4
29757,3.1752356,3
163419,1.4662481,4
142210,1.688711,4
168917,32.212862,1
47432,76.11909999999999,0
52488,5.18831,3
110078,1.4760705,4
8935,2.237464,4
95376,3.4749573,3
66984,1.3907954,4
148807,8.325982999999999,2
116193,4.01662,3
69214,51.2372305,1
38641,48.87595375,1
100646,1.168404,4
63017,7.6171271,3
360528,17.6389181,2
199299,1.81820935,4
4897,4.101565900000001,3
28649,5.02538245,3
14300,1.4777560333333333,4
102312,15.001014,2
97946,3.798625,3
58801,2.245012,4
12568,3.959562000000001,3
206003,1.0528963333333332,4
32369,1.1384728,4
330255,97.1843905,0
157593,3.848285,3
48403,2.254654,4
58335,6.158062,3
71085,3.597148,3
18358,3.08113444,3
217139,1.63606688,4
96978,1.35414,4
168990,1.326879,4
81956,16.724254,2
422866,1.4814795,4
123915,1.6489440000000002,4
200053,1.99647975,4
185413,3.838671,3
105548,3.776863,3
128297,4.4882740000000005,3
113385,1.2962056,4
3397,1.2066388,4
124336,2.138715,4
74748,3.51523705,3
27881,3.4545295,3
96843,6.269986375000001,3
94907,5.4471903333333325,3
32883,17.502923,2
282352,1.3362725,4
169041,136.26843970000002,0
182382,1.285699,4
246989,1.995481,4
85220,3.0336932,3
23939,23.0095135,2
129040,1.6227123,4
28341,4.217919,3
195501,4.8677397,3
36232,1.2453631333333333,4
86387,1.67199,4
72108,11.483345866666667,2
326407,6.890461600000001,3
138983,2.4665984000000005,4
10294,4.1117206,3
53874,7.165608,3
89684,3.2513405,3
36783,1.4414303,4
295797,1.5568,4
149981,1.7555196,4
26849,3.9461391,3
76422,2.1512552,4
23775,2.5962240000000003,4
214378,21.930618133333333,2
133469,1.10953,4
111154,11.309113000000002,2
67930,2.4764198333333334,4
127295,8.829889999999999,2
88364,1.0153663,4
88350,6.6249156,3
373516,1.51705185,4
336855,1.07955831,4
294059,5.739316,3
63357,1.7810899999999998,4
98910,2.2297135,4
12103,33.07135,1
155988,1.128356,4
110139,5.7418836,3
38629,7.040864,3
88413,9.026971,2
10404,1.8396604,4
63802,1.1603619166666668,4
29074,10.7521796,2
264182,1.3395855,4
176721,4.4432769400000005,3
27393,7.78405875,3
42315,2.324193,4
215898,1.7302326,4
84829,1.5692244,4
70997,64.206129,1
10744,15.69139495,2
262793,21.235169800000005,2
71208,1.5679254,4
2885,1.369574,4
49172,5.993858,3
149088,16.10746255,2
67654,63.7166256,1
103529,12.8818936,2
48359,1.0433334,4
48691,34.957077,1
46665,12.134642,2
88831,32.39802,1
37548,2.7144104,4
165750,2.371109,4
53561,3.2701,3
29703,6.840964826666666,3
130653,5.37050435,3
221299,2.2753145500000005,4
24156,1.6447419,4
123316,36.7422736,1
23137,1.00394519,4
90975,4.110746,3
52840,3.063767,3
242547,5.663414,3
35193,9.9893615,2
150614,6.45865575,3
258679,5.8445139,3
19066,1.03402,4
35908,1.684233,4
86863,2.913323,3
134153,3.2443355,3
59311,1.5391433333333333,4
115565,1.124584,4
147728,1.162954,4
36752,6.553614999999999,3
80482,3.92922864,3
50669,1.692671,4
142232,28.206917400000005,1
79860,1.3840599999999998,4
99830,4.5688554,3
17985,2.6393423,4
217644,32.2337755,1
90685,34.821834,1
59224,94.8233735,0
125209,1.849272,4
135210,1.151148,4
15098,2.9837444,3
102053,6.616811374999999,3
39997,2.907459,3
199326,115.098204,0
356134,4.383562599999999,3
50467,1.5372795,4
28976,2.100478,4
295649,1.3022509999999998,4
259880,2.274133,4
5031,1.244192,4
31567,3.7692649,3
112979,12.445203300000005,2
22183,9.7809633,2
14208,6.282903799999999,3
137324,9.4389076,2
17704,3.86407475,3
135930,1.395171333333333,4
80498,28.298935,1
3929,5.696007750000001,3
49181,8.0895237,3
34688,5.8435273500000005,3
281737,1.123071,4
10839,2.635323333333333,4
71360,1.21910085,4
167766,1.1407,4
327810,1.298176,4
161324,3.1387232,3
241407,1.2458477,4
181346,4.48873025,3
235402,2.134344233333333,4
305912,5.024150649999999,3
23418,9.066242,2
16511,32.3807208,1
100000,1.0114,4
84957,48.59115800000001,1
81059,1.267525,4
9458,1.7172136,4
73033,4.6718036000000005,3
136589,3.3373646000000003,3
39308,2.227588916666667,4
42918,6.051624500000001,3
67284,1.171523,4
123522,15.9751965,2
37244,1.1281026,4
85711,1.5568,4
121714,1.4521863,4
128269,1.7853049,4
78112,7.4755629,3
11706,1.6020350333333333,4
65131,1.01241875,4
201700,1.847233,4
8603,2.185734333333333,4
16855,4.977948000000001,3
399162,48.495658,1
222188,1.320209,4
75644,1.658493,4
84492,1.29953,4
54134,1.130225,4
15466,39.413777,1
37705,9.62956225,2
277765,7.0847577500000005,3
286575,1.601017,4
47444,3.0216566,3
263983,1.3074903999999998,4
17126,1.230931,4
167885,7.78242975,3
85350,3.0851385,3
385071,3.931418,3
116181,5.414344,3
52892,4.63305,3
44133,9.5820699,2
196177,2.3981795,4
107868,1.0337229,4
225347,3.3397600000000005,3
69089,8.561083,2
5170,2.423413,4
31045,2.553325,4
26337,1.462132,4
100727,2.150105,4
166779,1.2962132,4
16531,22.129919000000005,2
153540,7.65541,3
176435,1.94609925,4
26901,2.0326120000000003,4
27786,3.0522,3
11365,1.444721,4
209735,1.99989425,4
154918,1.5347689999999998,4
930,1.76004,4
397754,2.8272351,4
110079,33.64834549999999,1
304824,4.471146,3
17181,66.5955255,1
174930,4.876409450000001,3
32745,11.373025749999998,2
131841,1.1222456666666667,4
99991,1.564828,4
48957,2.234321,4
61069,12.1363828,2
24450,1.145663,4
301002,10.2181293,2
24088,1.3124259,4
92096,1.82446375,4
37968,11.38878125,2
109233,1.6383687500000002,4
23959,2.741111,4
94990,1.56916616,4
66488,13.547115,2
33336,4.6913874,3
59048,17.74110783333333,2
95416,1.474016,4
100396,1.624409,4
240413,3.56657175,3
186868,3.4275200000000003,3
42603,3.87531924,3
89826,1.24948,4
28954,3.52514,3
59363,5.789461999999999,3
16902,1.815463,4
31581,6.0861313,3
24217,4.137037,3
387481,192.45203900000004,0
16328,6.728825666666666,3
311584,2.650516,4
173575,4.6165140000000005,3
38576,10.3929418,2
67478,3.909099,3
166118,2.424809,4
105713,2.539762,4
169739,2.2708365,4
46072,1.9402098666666667,4
90880,7.237837000000001,3
105830,1.745076,4
19279,1.758109,4
334473,5.01204,3
102598,1.0795855,4
424498,2.601406,4
26772,7.5292704,3
68063,1.0639735,4
281644,7.981565999999999,3
155966,32.905373,1
225028,3.89387927,3
18110,35.566786,1
14359,51.481398,1
57919,8.200861750000001,3
96210,1.70933455,4
136983,2.7119596,4
25885,2.8546207,4
133272,1.817539375,4
164953,3.414995,3
165500,1.2178618,4
128094,1.979116,4
71876,4.0879012,3
173988,3.0185208,3
95330,6.744074099999999,3
55555,1.58740591,4
43267,4.1266315,3
180508,10.2468165,2
82508,5.6964627000000005,3
41330,3.459985,3
77479,1.93189615,4
38720,4.671204,3
19111,6.560156399999999,3
188958,48.006503375,1
103599,2.422223,4
33133,3.49836975,3
74048,1.82083,4
50535,1.984778,4
15276,6.8053186000000006,3
40832,2.90291005,3
201094,1.466411,4
127014,1.1790883,4
31562,7.57050725,3
74388,1.08558,4
170365,9.8133474,2
223623,15.877136,2
78512,8.47284,2
128989,1.737097,4
185439,49.0219168,1
72774,1.0819139,4
111044,8.344101,2
193851,2.4622,4
72367,6.368398066666666,3
97838,5.372129000000001,3
56652,1.5809842,4
16999,2.406089,4
99992,1.412348,4
113983,1.604186,4
82750,33.30363805,1
146703,5.1952005,3
33105,9.6487885,2
225889,2.9920652800000003,3
22421,2.3143245999999995,4
17600,1.20928,4
57512,33.589872,1
106395,1.8743247333333333,4
235329,11.7556928,2
46876,1.4331053333333332,4
38156,1.26195,4
251137,8.6655806,2
217062,1.7957747,4
23605,11.992518,2
60238,7.810583200000001,3
11233,6.104700000000001,3
46597,7.510074000000001,3
29709,4.173748166666666,3
860,1.3202503333333333,4
33113,1.0795425,4
90243,1.121789,4
73061,2.1002919,4
15263,3.8411807,3
66258,1.472297,4
299075,4.2223425,3
231908,11.00618075,2
81891,2.4037485,4
114602,1.2440129999999998,4
307969,1.6912930000000002,4
66976,7.094083400000001,3
148484,18.072297,2
177167,64.5650583,1
10440,5.2864526000000005,3
85096,1.54554,4
26059,8.5125885,2
207201,3.9952824,3
17172,1.7112505000000002,4
3285,13.0396787,2
19725,1.67483,4
77971,1.2784,4
37000,2.6970495000000003,4
240456,1.1639622,4
118475,48.56715993333333,1
112624,1.32095045,4
64364,94.96101025,0
318956,48.8040662,1
106666,23.965220675,1
44102,1.6031424,4
234329,16.111518,2
72409,33.0893178,1
83187,1.508466,4
72109,4.230207,3
23458,1.69005,4
64653,2.089383,4
203888,1.079824,4
195556,6.32333,3
24685,2.11995375,4
69826,2.0075789,4
8969,1.327663,4
205878,6.16576315,3
241296,1.5282011666666666,4
298871,1.547683,4
4018,18.96732770000001,2
322553,1.526156,4
218051,1.0360465,4
210632,7.627723800000002,3
45991,1.208742,4
119490,1.389031,4
230114,2.629776,4
51349,8.012519900000001,3
278655,1.4239156,4
74010,4.333663,3
25431,1.357242,4
45851,1.072625665,4
36218,6.645361349999999,3
77611,5.8241444,3
29977,15.502857333333337,2
76504,1.8110493333333333,4
272233,1.9175085,4
57772,193.267652,0
351722,21.005054375000004,2
17080,18.9976308,2
122968,2.0935288,4
213359,1.8865515333333331,4
162998,1.27996,4
40463,1.8720564,4
3520,2.1742888,4
151732,5.0358219,3
16311,1.6821904,4
22083,2.0089352,4
152211,4.4464855,3
52553,2.8638532166666666,4
9842,6.1093344,3
14070,1.8002314,4
204109,1.141207,4
100488,2.511832675,4
12662,36.485886,1
15886,1.3415732,4
119541,3.3876374,3
26257,1.9451687,4
10794,1.4904912,4
8531,2.0341375,4
80935,4.5760345,3
196286,33.35620775,1
130102,2.625443,4
116054,2.6333269500000007,4
155186,37.417687,1
74620,4.0541915,3
129996,6.1800305,3
136470,1.700324333333333,4
79082,4.18816015,3
27258,1.1953152,4
161384,6.778201,3
19023,2.074993333333333,4
180576,7.9857994,3
173875,3.1478727,3
65387,7.899359500000001,3
49,21.9014558,2
50825,4.2464315,3
233189,1.306948,4
138528,2.4454192,4
78237,2.8019860333333333,4
40106,4.717642,3
64138,2.2768446,4
30051,2.622634975,4
4393,1.9086058,4
184466,43.49131,1
40882,5.246647000000001,3
164107,2.179936,4
185080,7.1543414,3
63356,1.961028,4
93914,10.54319475,2
274955,6.0953095500000005,3
21551,1.540196,4
140151,3.554072,3
58828,5.751995,3
62972,6.919563999999999,3
131169,10.46461775,2
55840,1.8550242,4
97952,1.06136005,4
169571,1.0229594,4
189254,1.0,5
121490,3.0146255,3
27084,1.3137365,4
24464,2.7275636,4
39280,63.640748,1
87748,3.84284825,3
101040,4.3696883,3
8788,1.383486,4
75316,13.262530749999998,2
32522,1.3665635,4
40654,1.304513,4
182136,1.5488146,4
161680,4.092837,3
148619,1.9607173333333328,4
210757,5.181585,3
60350,7.078094999999999,3
56845,6.100909800000001,3
10579,1.0520222499999998,4
74080,1.188276,4
169363,1.673046,4
24051,1.0915202,4
358553,13.46412985,2
33875,1.0072335,4
159348,7.2332666,3
110077,1.0493675,4
9254,6.681829,3
42976,2.4833056,4
71688,9.5726545,2
64895,2.463352633333333,4
21703,1.4803416666666669,4
141983,3.98744795,3
250711,2.3855932,4
99430,7.657813999999999,3
245882,1.7739514,4
151957,4.295557633333333,3
25899,7.514679,3
81852,3.489809,3
145212,6.227359000000001,3
1293,2.568631,4
8424,2.3719808333333336,4
36126,2.1320124,4
10406,5.738681500000001,3
8486,11.43792755,2
48365,2.1276186,4
27520,32.686994,1
22944,3.9378712,3
104767,1.4582636,4
11209,4.403159500000001,3
72079,3.9364657,3
307831,4.897,3
43812,2.9978196,3
25087,2.1670295,4
181870,1.4990492,4
80247,3.182184,3
4292,1.138564,4
113930,2.9245005000000006,3
398821,1.666833,4
13906,32.2923247,1
239768,3.169084,3
20374,2.769588,4
43957,6.815345799999999,3
29329,3.833246426666668,3
27960,1.9648105,4
124868,10.852360399999998,2
157808,1.7023748,4
34625,1.329714,4
79857,3.1464485,3
92058,3.060124,3
11078,29.583659200000003,1
142860,2.6938387,4
92043,4.9260905,3
219784,12.1584306,2
4050,3.1616606,3
86146,11.452615733333332,2
25007,6.698747600000001,3
120467,13.400239849999998,2
131973,7.5459673,3
126236,33.98393625,1
227439,4.453825999999999,3
50684,1.8616435,4
106850,2.27179,4
23966,1.029716,4
12849,3.251284,3
88433,1.196152,4
267645,4.675752,3
31272,11.0135373,2
91452,3.028318,3
146022,1.0471868,4
97340,2.2325815,4
18007,5.7402888,3
37782,1.1180822666666663,4
101619,7.023598700000001,3
55556,8.080793199999999,3
12199,6.8389154,3
224749,1.1156587,4
100798,1.3291972,4
23706,8.329747900000001,2
111408,3.337932,3
145478,2.4489669333333333,4
50353,1.0310144,4
230470,65.12682199999999,1
61618,1.9845145,4
67013,1.829355,4
3595,1.889065,4
44833,2.63262,4
413122,1.7020683,4
124335,3.2811792,3
424183,2.9455554,3
307260,1.4948406,4
134501,8.814517300000002,2
207168,2.5581372,4
137037,1.070415875,4
304615,1.240251875,4
43824,3.347776833333333,3
59900,3.6418066,3
116884,3.39305,3
129345,8.216834,2
118140,3.3162703,3
60501,2.035518,4
140213,32.753074999999995,1
197001,2.0559564,4
59289,4.2935682,3
204607,8.280133825,2
104715,32.5801979,1
136629,1.347861625,4
24709,7.719926759999999,3
94211,1.5609056,4
46832,9.082192,2
411937,17.1917096,2
46193,2.687143,4
305776,5.090711,3
15416,1.4757075,4
138331,1.392278,4
281313,1.0,5
33696,7.21023932,3
71196,7.114272000000001,3
17582,1.0,5
142068,1.5918919100000002,4
135894,9.0438195,2
45115,12.5168369,2
247149,5.5821326,3
72990,4.75609175,3
230781,5.9524855,3
66795,1.816626875,4
29185,2.986516,3
181057,3.9778380000000007,3
330437,2.627937,4
66929,4.6672105,3
27788,1.75159392,4
74827,1.3023148,4
178839,5.142201250000001,3
141367,3.1983529083333333,3
47354,10.12301275,2
51948,6.3406992,3
28648,6.762835600000001,3
111502,7.387747999999999,3
94198,32.2541075,1
73679,1.1765306666666666,4
41782,4.634009600000001,3
265132,6.278138480000001,3
18597,20.1641494,2
34335,6.74544975,3
199955,1.027376,4
38290,3.1957385,3
86484,1.7871494733333333,4
21869,2.685188,4
107443,7.144303600000001,3
95086,1.02164088,4
101751,2.650668,4
189441,25.0207399,1
82917,3.0231184,3
172725,1.7810601333333334,4
188706,6.562781475,3
100626,1.012512,4
68540,12.8292954,2
38631,6.245522950000001,3
113861,3.3305035,3
195947,34.387251500000005,1
145444,1.8534976,4
154635,1.2627545333333332,4
45437,4.3753005,3
104134,2.937881,3
59023,5.84264775,3
76470,3.01408675,3
83475,9.319102333333332,2
30425,2.1367498,4
283273,5.15561368,3
24638,16.39877932,2
34499,2.3298726666666667,4
70758,2.4057061,4
90971,4.358503500000001,3
72608,2.035518,4
20907,8.713823380000001,2
98519,2.07833,4
46463,1.694245,4
14381,10.816766,2
204860,3.2108166666666667,3
77854,4.575783375,3
245395,2.09618,4
37881,63.4188715,1
43269,10.480555,2
17375,1.6565586,4
69429,3.2204088000000004,3
21561,76.19601999999999,0
139170,4.908704600000001,3
4143,1.8054316,4
26610,1.0,5
209601,2.02177325,4
206892,1.0,5
12033,9.198834000000003,2
13619,2.3806906666666663,4
325792,6.658900333333333,3
41808,1.043748,4
235380,4.076693199999999,3
66459,7.16868388,3
40061,6.7240515,3
63131,3.8558046,3
145411,1.3531353,4
281966,19.33910695,2
25365,14.919873000000004,2
106970,1.7270388,4
208952,64.374612,1
14457,3.128432533333333,3
77588,4.349511,3
120914,3.446235,3
268834,2.3592495,4
294720,7.1123825,3
218770,1.4861895,4
109536,16.61795062666667,2
11194,5.628033,3
111169,8.305390500000001,2
131210,3.642274,3
491858,12.64384,2
140771,2.211619,4
223962,1.7795781000000002,4
48162,8.763336,2
84345,1.4048592,4
73224,1.9330325,4
304319,5.4457849,3
31110,2.68688865,4
141308,1.1313746,4
12210,4.65102,3
43737,4.224489,3
98221,1.093555,4
201869,8.58819195,2
128132,7.413423750000001,3
10986,1.73140786,4
68999,5.226244,3
168802,1.19689638,4
60317,3.8889728,3
159612,1.3411586666666666,4
150207,35.038576699999986,1
95528,8.137356,3
276140,3.2091497,3
224363,1.4759117,4
354979,2.6380540000000003,4
375608,3.5114776,3
76645,2.7487765,4
70920,1.8744981,4
494671,34.47401455,1
90003,1.135454,4
130042,7.04622808,3
615,3.771153,3
92994,7.265755999999999,3
632,3.17707744,3
17823,1.4477658,4
139885,2.433558,4
16702,3.38553825,3
49387,2.292687566666667,4
487593,9.315381000000002,2
101816,1.89967,4
126673,8.796405500000002,2
433523,5.8361745,3
107841,1.1132235,4
293349,2.254617,4
474987,9.022774599999998,2
26111,2.2708630000000003,4
184301,11.389821349999998,2
85466,6.880255,3
23116,21.406403,2
43934,1.154826,4
88383,2.1356466,4
173017,2.4126000000000003,4
266248,2.418222,4
56818,1.4044673,4
66409,1.3181078333333334,4
98774,44.5769857,1
121456,4.0740389,3
12369,8.032,3
102524,1.430222,4
16884,9.6053366,2
18327,1.7367768,4
111778,8.7269073,2
171163,1.0497725,4
17227,1.320925,4
137724,1.8825668333333336,4
167914,2.8821956,3
145383,1.9605375,4
32503,6.165815250000001,3
253163,51.488172000000006,1
29679,3.2173778,3
78289,3.0678474,3
16632,1.109778,4
47504,2.039598,4
23657,1.07753888,4
32740,3.6034753,3
90105,1.8755165,4
59273,3.66165875,3
78399,12.094272,2
142524,1.518606,4
59056,35.0657688,1
116266,13.4094081,2
21051,4.2193145,3
143991,1.216,4
158832,4.129216,3
21959,3.784683,3
65204,2.195647,4
36372,6.34415,3
29251,65.040758,1
17118,1.8463254,4
161227,3.87016685,3
88527,8.151493,3
115553,4.0230788,3
140150,1.148358,4
35410,2.2566325000000003,4
42719,6.059545666666667,3
78953,2.5312035,4
57591,1.757014,4
138173,1.4906245,4
183081,1.3191688199999998,4
204682,52.0791588,1
61704,2.035218,4
318100,2.5234625,4
23942,11.985231,2
151143,9.594858,2
60454,61.34505699999999,1
13285,8.6529995,2
18229,2.1242788,4
132052,12.2581316,2
124395,1.854176,4
22815,32.404276,1
76517,9.198173333333337,2
117496,4.8797820000000005,3
176192,2.227384,4
182455,6.891698,3
71142,95.131086,0
32206,4.844276499999999,3
37531,2.48862792,4
223576,1.2456146,4
155017,1.448119,4
252267,3.9651628,3
252838,2.207738,4
30946,3.3830835,3
82032,2.37722365,4
116996,3.0014035000000003,3
22507,4.573186,3
102548,2.4621993333333334,4
24139,5.1148067500000005,3
115767,3.12906325,3
387873,1.243165,4
505862,16.057612000000002,2
191126,2.84286,4
45609,2.392861,4
150802,6.636824,3
147160,6.097718166666667,3
27999,1.5591364666666667,4
179877,4.215438,3
43850,1.284108,4
141003,2.397575,4
25793,15.8735868,2
145256,3.36736,3
87481,5.479227249999999,3
18255,1.73039,4
122046,9.4390806,2
90242,2.5756686,4
11397,25.9497544,1
102083,1.0,5
43509,3.269878583333333,3
232706,1.0,5
19655,2.0939508,4
64015,1.104695,4
168133,6.64575075,3
113697,3.11505364,3
51557,8.342074,2
149395,32.221667,1
16432,15.63410915,2
266043,7.686331750000001,3
210647,1.5533034,4
80898,3.3507816000000004,3
80613,1.59465966,4
61366,3.5180785,3
29084,1.945082,4
27171,48.43763559999999,1
129855,2.1549095,4
66519,2.0337867000000003,4
81671,7.74462,3
83748,2.3159,4
104630,3.7610556,3
63509,1.013074,4
39369,2.263108,4
37252,1.163482,4
124608,2.595121,4
36008,32.3697515,1
131607,1.02445341,4
80852,1.6865783,4
24712,31.0994778,1
278872,2.4949266666666663,4
94528,1.8056906,4
79469,5.914698,3
245872,3.34105695,3
43101,1.112468,4
189335,1.5881793333333332,4
174658,2.0325553,4
126930,7.01674,3
